id;Jumlah_telur_gram;Media_Telur;Lama_menetas_hari;Makanan_gram;Jumlah_panen_gram;temp;humidity;temp_max;weather_main;month;season;temp_humidity_idx;temp_range;telur_per_temp;temp_squared;humidity_squared;temp_level;humidity_level;optimal_temp;optimal_humidity;optimal_condition;is_rainy;is_clear;is_kemarau;is_hujan;Media_Encoded;Weather_Encoded;Season_Encoded
83;204.38278235114086;Kotoran Ternak (Fermentasi);8;26072.267428748826;6434.892317763332;28.531596373309934;84.46377184404655;29.805815060102443;Rain;10;Pancaroba;2.409886246421676;1.2742186867925085;7.163384048932223;814.0519916094726;7134.12875412315;1;1;1;0;0;1;0;0;0;3;2;2
42;312.71318327780307;Dedak atau Bekatul;3;29686.377055155594;7194.919772977634;29.758480574606363;77.62934651259448;30.944740197826;Clear;4;Kemarau;2.310131400214429;1.1862596232196374;10.508371974631288;885.5671661092242;6026.315439972464;2;1;1;1;1;0;1;1;0;2;0;1
33;143.33340155378917;Dedak atau Bekatul;5;26697.722593166764;6318.669065268006;28.133778083941618;86.05415895739995;30.371440832818838;Thunderstorm;1;Hujan;2.421028611307727;2.23766274887722;5.094708614183673;791.5094692764736;7405.318273865458;1;2;1;0;0;1;0;0;1;2;3;0
84;77.7789466442108;Kotoran Ternak (Fermentasi);7;17225.19716286086;3532.1483523189286;29.773198532993163;71.46364053307846;33.20286843592131;Clear;4;Kemarau;2.1277011574818023;3.429669902928147;2.6123812850681825;886.4433508850262;5107.051918241054;2;0;1;1;1;0;1;1;0;3;0;1
25;215.94865561181285;Dedak atau Bekatul;5;29030.708117100487;6352.89112053254;28.038395156629125;78.93340315044435;30.24576703551372;Thunderstorm;12;Hujan;2.213165948589673;2.2073718788845937;7.701890725395389;786.1516029592835;6230.482132910578;1;1;1;1;1;1;0;0;1;2;3;0
22;229.5108720263923;Dedak atau Bekatul;4;27794.17270888348;5247.736135143556;24.0;95.0;26.390585650981194;Rain;12;Hujan;2.28;2.390585650981194;9.562953001099679;576.0;9025.0;0;2;0;0;0;1;0;0;1;2;2;0
60;191.63989363114297;Ampas atau Limbah Organik Basah;5;25461.372445083165;6343.1494047104225;27.17060900771137;95.0;30.721588317282933;Thunderstorm;2;Hujan;2.5812078557325804;3.550979309571563;7.053205674438622;738.2419938499262;9025.0;1;2;1;0;0;1;0;0;1;0;3;0
52;166.4137295414076;Dedak atau Bekatul;5;24362.22393141299;3910.368196718339;30.19738023045202;70.89140219616166;31.449453201189534;Clouds;4;Kemarau;2.1407346271873955;1.2520729707375153;5.510866448394441;911.8817727824944;5025.590905337955;2;0;0;1;0;0;0;1;0;2;1;1
29;193.04614055204388;Ampas atau Limbah Organik Basah;6;24278.741449010522;3906.828959845815;29.370021003407217;85.83256692128941;31.050128765618545;Clouds;10;Pancaroba;2.5209042932546253;1.6801077622113283;6.572897599550528;862.598133740581;7367.229544297626;2;2;1;0;0;0;0;0;0;0;1;2
43;102.7901520501594;Campuran Media (Kombinasi Kering & Basah);7;24461.935648358118;4104.1827506034415;29.52545110887401;72.57434004143349;33.20560298945582;Rain;9;Kemarau;2.142790128652142;3.6801518805818105;3.4814083507521874;871.7522631825094;5267.034832449616;2;0;1;1;1;1;0;1;0;1;2;1
67;163.17538509477373;Kotoran Ternak (Fermentasi);7;23721.13251350593;4162.883821565254;26.24819341335175;79.29487992559204;28.125323391309983;Rain;3;Hujan;2.081347344975443;1.8771299779582336;6.2166329897497175;688.9676574647222;6287.677982414059;1;1;0;1;0;1;0;0;1;3;2;0
65;112.8466427211968;Ampas atau Limbah Organik Basah;5;21907.47123009204;5004.841808410305;24.0;80.7700902482057;26.0;Clouds;12;Hujan;1.9384821659569371;2.0;4.701943446716533;576.0;6523.807478703295;0;1;0;0;0;0;0;0;1;0;1;0
47;98.551491031004;Ampas atau Limbah Organik Basah;5;20558.76638271725;3719.4088785266895;30.029300504639387;78.7327319813889;32.1004261042297;Clear;7;Kemarau;2.3642888682203593;2.07112559959031;3.281844377819532;901.7588887979354;6198.843085253217;2;1;0;1;0;0;1;1;0;0;0;1
70;138.30884818829404;Kotoran Ternak (Fermentasi);8;23336.959704633544;3996.3938500006625;28.60162961073714;80.54856941962917;30.928649627796162;Thunderstorm;2;Hujan;2.303820348214982;2.32702001705902;4.8356981777140575;818.0532163897957;6488.07203554882;1;1;1;0;0;1;0;0;1;3;3;0
38;125.91945691959263;Campuran Media (Kombinasi Kering & Basah);6;20380.591221005674;4488.166558413542;24.751024533015503;88.3948990433743;28.633871210493638;Rain;12;Hujan;2.187864314815986;3.8828466774781347;5.087444228889519;612.6132154339354;7813.658176888333;0;2;0;0;0;1;0;0;1;1;2;0
86;103.50934547685706;Kotoran Ternak (Fermentasi);7;23608.542273804327;5401.410159087571;32.354577077168685;69.51954745552995;35.0;Rain;7;Kemarau;2.24927555651983;2.6454229228313153;3.199218003374843;1046.8186578424493;4832.96747842168;2;0;0;0;0;1;0;1;0;3;2;1
53;81.7472625858397;Campuran Media (Kombinasi Kering & Basah);6;24196.091003480244;5273.608810541877;28.201433802626973;65.0;29.77821114254684;Clear;9;Kemarau;1.8330931971707531;1.5767773399198681;2.8986917175191613;795.3208685239513;4225.0;1;0;1;0;0;0;1;1;0;1;0;1
41;165.77319953567522;Dedak atau Bekatul;4;25675.716819492332;4944.068232374249;33.0;71.99656928502932;35.0;Clear;7;Kemarau;2.3758867864059674;2.0;5.023430288959855;1089.0;5183.505988814028;2;0;0;1;0;0;1;1;0;2;0;1
20;95.6707990732112;Kotoran Ternak (Fermentasi);8;21805.358819759716;4020.4642557935335;27.617569171074127;87.20098482320739;28.873873468874077;Rain;2;Hujan;2.408279230140715;1.2563042977999501;3.4641281598893987;762.730126919064;7604.011754137246;1;2;1;0;0;1;0;0;1;3;2;0
32;233.75701478747075;Kotoran Ternak (Fermentasi);8;29192.66013874753;6798.6868761643855;25.817049276167225;77.05924395994519;26.92219694633566;Clear;9;Kemarau;1.9894422984980966;1.105147670168435;9.054366062013965;666.5200333280467;5938.127079678349;0;1;0;1;0;0;1;1;0;3;0;1
92;205.82236781743447;Ampas atau Limbah Organik Basah;6;28130.766159756808;6900.316919367893;33.0;75.31868585827078;34.67501685009322;Clouds;5;Kemarau;2.485516633322936;1.6750168500932219;6.237041449013166;1089.0;5672.9044394168795;2;1;0;1;0;0;0;1;0;0;1;1
66;77.09567531981199;Campuran Media (Kombinasi Kering & Basah);6;22930.710508344142;4252.40601481502;28.211112850562124;65.0;31.74494515632232;Clouds;8;Kemarau;1.8337223352865382;3.533832305760196;2.7328122689876735;795.8668882671514;4225.0;1;0;1;0;0;0;0;1;0;1;1;1
64;222.50309177087615;Kotoran Ternak (Fermentasi);7;24159.863826968885;4943.323484761896;31.828471994247078;65.0;34.124148799248744;Clear;7;Kemarau;2.0688506796260597;2.2956768050016656;6.9906934838434305;1013.0516294885706;4225.0;2;0;0;0;0;0;1;1;0;3;0;1
8;104.28277348931023;Ampas atau Limbah Organik Basah;5;25373.48770658748;3923.77632219729;26.157654067938378;83.17972698750654;29.526456074863223;Rain;3;Hujan;2.175786524004754;3.368802006924845;3.9867020650422305;684.2228663379332;6918.866981716124;1;1;0;0;0;1;0;0;1;0;2;0
20;85.67495176395403;Kotoran Ternak (Fermentasi);8;21687.05359673068;3707.1113699706493;24.0;88.5579250919474;26.73750885682017;Rain;2;Hujan;2.125390202206738;2.7375088568201704;3.569789656831418;576.0;7842.506096590966;0;2;0;0;0;1;0;0;1;3;2;0
14;202.4206722701365;Dedak atau Bekatul;4;27857.209861740488;6386.7928629475455;32.12490232817837;65.0;33.34155360207858;Clear;4;Kemarau;2.088118651331594;1.2166512739002044;6.301051757364664;1032.0093495950002;4225.0;2;0;0;0;0;0;1;1;0;2;0;1
67;150.2322728051662;Kotoran Ternak (Fermentasi);7;25114.143706196257;3821.9352710854637;24.0;76.36513656870216;26.483010117922245;Rain;3;Hujan;1.8327632776488518;2.4830101179222446;6.2596780335485915;576.0;5831.634083156531;0;1;0;1;0;1;0;0;1;3;2;0
12;109.46272815298398;Kotoran Ternak (Fermentasi);8;25340.72902639357;4829.496480162148;33.0;69.2699435692074;35.0;Rain;8;Kemarau;2.2859081377838444;2.0;3.317052368272242;1089.0;4798.325082081177;2;0;0;0;0;1;0;1;0;3;2;1
2;335.2455255801244;Dedak atau Bekatul;5;29277.88992178717;4525.188178956429;27.581689254358334;65.0;30.03663983246969;Rain;4;Kemarau;1.7928098015332916;2.4549505781113545;12.154640801311706;760.749582123986;4225.0;1;0;1;0;0;1;0;1;0;2;2;1
51;255.25625211214475;Dedak atau Bekatul;4;27449.62081770401;4939.427439714813;27.081725119635337;81.44147617116462;28.63776147407408;Rain;2;Hujan;2.2055756710048118;1.556036354438742;9.425405914303212;733.4198354554876;6632.714040938376;1;1;1;0;0;1;0;0;1;2;2;0
53;99.48718579923278;Campuran Media (Kombinasi Kering & Basah);6;20898.20794427584;4184.754510859107;30.59721939973418;65.41806854710599;34.26281261318111;Clear;9;Kemarau;2.001610996042652;3.6655932134469325;3.2515106846636233;936.1898349954696;4279.523692433858;2;0;0;0;0;0;1;1;0;1;0;1
34;131.38887766107212;Ampas atau Limbah Organik Basah;6;23366.90066823927;4088.0480689053475;27.525173026641685;85.17274101651269;30.077282152250362;Clouds;11;Pancaroba;2.3443944336328526;2.552109125608677;4.773407874090401;757.635150146563;7254.395812265943;1;2;1;0;0;0;0;0;0;0;1;2
91;228.80335985435417;Kotoran Ternak (Fermentasi);7;25060.28295953102;4392.921871541907;24.0;85.73883555029241;27.23432501308961;Rain;2;Hujan;2.057732053207018;3.2343250130896095;9.533473327264756;576.0;7351.147921520085;0;2;0;0;0;1;0;0;1;3;2;0
33;152.11286055529743;Dedak atau Bekatul;5;24456.243827691163;5539.294042910606;28.038255743055252;88.95216810666277;31.822487273308408;Thunderstorm;1;Hujan;2.4940636382738535;3.7842315302531553;5.425189853080429;786.1437851129708;7912.488210875993;1;2;1;0;0;1;0;0;1;2;3;0
19;98.41035719761345;Dedak atau Bekatul;4;23515.46069148716;4953.83942496075;33.0;65.0;35.0;Clouds;5;Kemarau;2.145;2.0;2.9821320362913166;1089.0;4225.0;2;0;0;0;0;0;0;1;0;2;1;1
98;120.83067803496367;Kotoran Ternak (Fermentasi);8;26782.911245668678;5125.426714724244;25.011302299829822;85.69654732002329;28.72255730829528;Thunderstorm;12;Hujan;2.1433822510727736;3.711255008465457;4.831043045518897;625.5652427334726;7343.89822257299;0;2;0;0;0;1;0;0;1;3;3;0
50;236.70467774281326;Ampas atau Limbah Organik Basah;6;26039.25452097452;4221.0906970283395;26.910490619229233;73.40560804405506;30.680592276160375;Clear;7;Kemarau;1.9753809266683615;3.7701016569311427;8.796000083836187;724.1745053676245;5388.3832923174405;1;0;0;1;0;0;1;1;0;0;0;1
55;294.0139664574675;Kotoran Ternak (Fermentasi);8;28024.430572576646;4728.3767256950905;26.398380211837825;87.09956073754785;30.07235437943543;Rain;2;Hujan;2.2992873206338498;3.6739741675976063;11.137576021638738;696.8744778087508;7586.333480673787;1;2;0;0;0;1;0;0;1;3;2;0
72;125.03563351424717;Ampas atau Limbah Organik Basah;5;22342.02104328112;3634.5146693855227;27.609047166928036;77.0322879789505;29.616754434219036;Clouds;4;Kemarau;2.126788072187228;2.007707267291;4.528792057120436;762.259485465657;5933.973391271963;1;1;1;1;1;0;0;1;0;0;1;1
27;223.22703106530938;Ampas atau Limbah Organik Basah;5;27655.52647473178;6794.2451585381;24.0;82.39848503507055;26.0;Rain;1;Hujan;1.977563640841693;2.0;9.30112629438789;576.0;6789.510336074745;0;1;0;0;0;1;0;0;1;0;2;0
47;101.0401296966403;Ampas atau Limbah Organik Basah;5;21390.1989708587;4116.152883719337;26.716032502121237;73.60931841101687;29.404482597521955;Clear;7;Kemarau;1.9665489431277179;2.688450095400718;3.7820035474435727;713.7463926543984;5418.331756934467;1;0;0;1;0;0;1;1;0;0;0;1
83;210.885748402666;Kotoran Ternak (Fermentasi);8;23225.07972014996;4745.837296133062;26.403899954234266;75.55395499563134;28.371979080647435;Rain;10;Pancaroba;1.994919068851368;1.9680791264131692;7.986916658834229;697.1659327932123;5708.400115481886;1;1;0;1;0;1;0;0;0;3;2;2
40;111.33746421596132;Ampas atau Limbah Organik Basah;6;22985.24829984846;5584.312629337915;24.0;78.83242853183867;26.725880563647053;Clouds;12;Hujan;1.8919782847641282;2.7258805636470527;4.639061008998389;576.0;6214.551788227452;0;1;0;1;0;0;0;0;1;0;1;0
42;252.8135252950457;Dedak atau Bekatul;3;28411.244291914812;6924.901224258204;30.937616769754687;73.40550450108974;31.974861635874056;Clear;4;Kemarau;2.270991367045217;1.0372448661193694;8.171719469426034;957.1361313922064;5388.368091059506;2;0;0;1;0;0;1;1;0;2;0;1
7;147.53974950778314;Campuran Media (Kombinasi Kering & Basah);7;22536.465664435786;3556.0911515015696;31.276389039358403;79.8130079700775;33.681987462823656;Rain;10;Pancaroba;2.496262687673557;2.4055984234652534;4.71728847349092;978.2125113412984;6370.116241231655;2;1;0;1;0;1;0;0;0;1;2;2
22;233.19166674391474;Dedak atau Bekatul;4;26707.880698219775;5689.5506189193375;28.078577603967336;95.0;29.536251101215235;Rain;12;Hujan;2.667464872376897;1.4576734972478995;8.304967225653415;788.4065202620161;9025.0;1;2;1;0;0;1;0;0;1;2;2;0
58;289.56808420550533;Ampas atau Limbah Organik Basah;4;28704.05212152273;5041.322150061535;24.33245636064634;81.58499877325164;27.469284003593764;Thunderstorm;10;Pancaroba;1.9851634223335306;3.1368276429474236;11.90048714826149;592.0684325427585;6656.112024831472;0;1;0;0;0;1;0;0;0;0;3;2
79;145.95023568363283;Kotoran Ternak (Fermentasi);7;23168.07047064745;5280.989591642574;27.194146209845943;91.16204434168597;30.940303883623432;Rain;2;Hujan;2.4790739626162672;3.746157673777489;5.366972529948005;739.5215880824785;8310.51832855552;1;2;1;0;0;1;0;0;1;3;2;0
83;225.21518021304684;Kotoran Ternak (Fermentasi);8;23165.591989335782;3870.749042121988;28.666110935125605;86.9759979026882;31.24257514053691;Rain;10;Pancaroba;2.493263604571712;2.5764642054113054;7.856495801705793;821.7459161449278;7564.824211168423;1;2;1;0;0;1;0;0;0;3;2;2
38;114.81278885373622;Campuran Media (Kombinasi Kering & Basah);6;20553.45222797269;4428.100047330847;27.274843911724666;87.02055154007641;28.767168053559296;Rain;12;Hujan;2.3734719603677754;1.4923241418346294;4.20947556016559;743.917110408944;7572.576390339095;1;2;1;0;0;1;0;0;1;1;2;0
45;237.38644812133998;Campuran Media (Kombinasi Kering & Basah);6;24012.916950197843;4422.061057093354;28.680987543603226;65.0;32.17282761009864;Clear;5;Kemarau;1.8642641903342096;3.491840066495417;8.27678781145333;822.5990464763235;4225.0;1;0;1;0;0;0;1;1;0;1;0;1
68;105.20691335815417;Ampas atau Limbah Organik Basah;6;19158.301281258387;3705.2247832732382;25.308791953560554;87.77383334166139;28.03050540860078;Rain;1;Hujan;2.221449687010605;2.721713455040227;4.1569314549347025;640.5349501486114;7704.245819489748;0;2;0;0;0;1;0;0;1;0;2;0
88;185.80579010925175;Kotoran Ternak (Fermentasi);7;28658.395606197562;7016.878591558464;32.317247005915576;71.67279815653994;35.0;Rain;9;Kemarau;2.316267521630032;2.6827529940844244;5.7494312580288955;1044.4044540413593;5136.989995588115;2;0;0;1;0;1;0;1;0;3;2;1
59;92.58654599802384;Ampas atau Limbah Organik Basah;6;21911.94711737875;4917.008823145795;27.54578508833393;74.24671151158628;30.0087564446486;Clouds;5;Kemarau;2.0451839588136846;2.4629713563146716;3.3611874085678424;758.7702761326799;5512.574170284719;1;0;1;1;1;0;0;1;0;0;1;1
13;223.14978019734514;Campuran Media (Kombinasi Kering & Basah);7;26713.30128724228;5670.487394685405;30.86228400050428;75.90404112443953;32.70579059089832;Clear;5;Kemarau;2.342572073968409;1.843506590394039;7.230501157778827;952.4805737277824;5761.423459020607;2;1;0;1;0;0;1;1;0;1;0;1
3;218.7240930639952;Dedak atau Bekatul;5;32379.528114941484;5445.898788577869;28.194159356187015;83.2531935913061;29.48021011588762;Thunderstorm;11;Pancaroba;2.3472538070247717;1.2860507597006041;7.757780265791032;794.9106218020678;6931.094243151491;1;1;1;0;0;1;0;0;0;2;3;2
50;204.70963316939185;Ampas atau Limbah Organik Basah;6;25037.177753838747;5202.911546164813;29.3110469324436;86.85674614875784;31.827407707736988;Clear;7;Kemarau;2.5458621627655806;2.516360775293389;6.984043717073932;859.1374722759114;7544.094351549759;2;2;1;0;0;0;1;1;0;0;0;1
92;184.50061813624862;Ampas atau Limbah Organik Basah;6;27915.479059250993;5062.366837343051;30.640947671699912;81.66973723536431;32.71258206834787;Clouds;5;Kemarau;2.50243814499028;2.0716343966479585;6.02137440764125;938.8676742198522;6669.945980093452;2;1;0;0;0;0;0;1;0;0;1;1
40;99.43115691671301;Ampas atau Limbah Organik Basah;6;20498.363874896404;3734.848695458103;26.96259607464893;75.27485540163913;28.860736587207352;Clouds;12;Hujan;2.0296055207720007;1.8981405125584239;3.6877441861097817;726.9815870846738;5666.303855737679;1;1;0;1;0;0;0;0;1;0;1;0
80;137.18151471050453;Ampas atau Limbah Organik Basah;5;25134.683150055265;4255.8476690149955;26.94711753013502;75.90907281236284;30.47181389202114;Clear;10;Pancaroba;2.0455307066783184;3.524696361886118;5.090767669569636;726.1471431829101;5762.187335232603;1;1;0;1;0;0;1;0;0;0;0;2
1;280.7906250237741;Ampas atau Limbah Organik Basah;5;31246.03282327324;5138.94678056667;25.36489452238112;66.62557555806444;28.437472984465042;Rain;7;Kemarau;1.6899506965232383;3.0725784620839214;11.070048991373254;643.3778741315198;4438.967318443354;0;0;0;0;0;1;0;1;0;0;2;1
60;147.22829143890831;Ampas atau Limbah Organik Basah;5;27951.8314784492;5340.152038623742;27.23587769396157;86.530398355369;31.039142527095592;Thunderstorm;2;Hujan;2.3567313464166038;3.8032648331340226;5.405674569890953;741.7930337604333;7487.509839538847;1;2;1;0;0;1;0;0;1;0;3;0
99;109.14501659001036;Dedak atau Bekatul;5;20656.123411644883;3295.026378559368;29.38590603814794;77.85630274411024;31.154585864178305;Rain;9;Kemarau;2.287877996916023;1.7686798260303647;3.714196065566991;863.5314736828595;6061.603876982547;2;1;1;1;1;1;0;1;0;2;2;1
99;96.68829785634824;Dedak atau Bekatul;5;23233.731712212088;5559.912170531762;27.824949212113076;73.43923147385871;31.437970305376517;Rain;9;Kemarau;2.043442885936735;3.6130210932634412;3.4748777839370426;774.2277986566721;5393.320719471;1;0;1;1;1;1;0;1;0;2;2;1
83;181.99392694234623;Kotoran Ternak (Fermentasi);8;23046.539288326676;4270.121847401019;27.94267742142883;87.81230239810232;29.973716559919133;Rain;10;Pancaroba;2.453710839543134;2.0310391384903035;6.5131169858038644;780.7932214780285;7711.000452455766;1;2;1;0;0;1;0;0;0;3;2;2
63;117.06616026044698;Dedak atau Bekatul;5;22284.2357404008;3573.190322144107;24.974286493210613;81.20456160333623;27.449657601234602;Clouds;12;Hujan;2.028025986037289;2.475371108023989;4.687467659677565;623.714985844962;6594.180825190029;0;1;0;0;0;0;0;0;1;2;1;0
5;231.62601504751692;Campuran Media (Kombinasi Kering & Basah);7;27670.65841685873;6344.691738993594;25.38272229404381;74.98593859578804;26.903529057232436;Rain;5;Kemarau;1.9033472553351094;1.5208067631886273;9.125341733020859;644.2825910565487;5622.890987091295;0;0;0;1;0;1;0;1;0;1;2;1
46;118.03411612463997;Kotoran Ternak (Fermentasi);8;21168.836617387264;4390.070643026766;28.269886618191286;81.28106528717548;31.34290226634722;Thunderstorm;3;Hujan;2.2978064998742544;3.073015648155934;4.175259622325002;799.1864894053907;6606.611574218083;1;1;1;0;0;1;0;0;1;3;3;0
59;85.90993985456292;Ampas atau Limbah Organik Basah;6;25088.596883973314;4254.103245964327;30.502513404707525;73.54296136467165;32.22698545398994;Clouds;5;Kemarau;2.243245164847785;1.724472049282415;2.8164872420416422;930.4033240043623;5408.5671662855875;2;0;0;1;0;0;0;1;0;0;1;1
49;201.02882379243192;Ampas atau Limbah Organik Basah;5;26778.2409175722;6036.0599928497695;25.668161739861045;65.0;28.77401091388483;Clear;9;Kemarau;1.668430513090968;3.105849174023785;7.831835634736818;658.8545271036663;4225.0;0;0;0;0;0;0;1;1;0;0;0;1
44;146.93974192028145;Kotoran Ternak (Fermentasi);7;23164.336835515187;3847.009719385985;26.720458063580686;81.28876093034452;30.604925581647212;Clouds;3;Hujan;2.172072927479707;3.8844675180665256;5.49914756590781;713.9828791275742;6607.862653590706;1;1;0;0;0;0;0;0;1;3;1;0
70;129.45063424801754;Kotoran Ternak (Fermentasi);8;21369.23756768583;4098.694098615447;24.0;89.98749496178883;26.0;Thunderstorm;2;Hujan;2.159699879082932;2.0;5.393776427000731;576.0;8097.74924949797;0;2;0;0;0;1;0;0;1;3;3;0
3;246.3898704273862;Dedak atau Bekatul;5;29162.45306543808;5328.079059457941;26.67885716663636;85.01231874052733;29.00693362246897;Thunderstorm;11;Pancaroba;2.2680315090830923;2.328076455832612;9.235398236454923;711.7614197177842;7227.094337641015;1;2;0;0;0;1;0;0;0;2;3;2
76;233.4240458428463;Kotoran Ternak (Fermentasi);6;30552.778008422327;6152.124310661261;24.368335980931345;76.06654455243232;26.648228766135272;Clouds;10;Pancaroba;1.8536151145621536;2.279892785203927;9.578989965728672;593.8157984795532;5786.119200147171;0;1;0;1;0;0;0;0;0;3;1;2
14;186.1636477845355;Dedak atau Bekatul;4;28113.367612556835;6384.250533441852;27.417268919742035;65.42637226915141;29.57485338087992;Clear;4;Kemarau;1.7938124429464772;2.1575844611378834;6.790014290974358;751.7066350174526;4280.610188301585;1;0;1;0;0;0;1;1;0;2;0;1
65;140.78506055881553;Ampas atau Limbah Organik Basah;5;20537.050841537835;4241.42068250644;24.412936141778772;83.49510957075722;26.428411786295726;Clouds;12;Hujan;2.0383607781017177;2.015475644516954;5.766822136477258;595.9914510625682;6971.433322232754;0;1;0;0;0;0;0;0;1;0;1;0
96;160.03530521531638;Campuran Media (Kombinasi Kering & Basah);6;24776.071295937785;5389.989664399048;30.5220123411852;94.887049566092;33.175773133712624;Clouds;12;Hujan;2.896143697874912;2.653760792527425;5.243275031357322;931.5932373554616;9003.552175358;2;2;0;0;0;0;0;0;1;1;1;0
8;125.61220192224832;Ampas atau Limbah Organik Basah;5;21858.452066889175;4522.562496210109;25.771066384947787;93.2552079578949;26.923813509184818;Rain;3;Hujan;2.4032861550250204;1.152747124237031;4.874156158148549;664.1478626173858;8696.533811270223;0;2;0;0;0;1;0;0;1;0;2;0
62;266.95645717216047;Ampas atau Limbah Organik Basah;4;29920.337279921612;4739.481931278238;28.194108793027645;94.67915866665726;31.429719790887702;Rain;12;Hujan;2.6693944998800614;3.235610997860057;9.468519084319428;794.9077706330788;8964.143085826061;1;2;1;0;0;1;0;0;1;0;2;0
47;105.58592175362745;Ampas atau Limbah Organik Basah;5;19071.726385403916;2931.95662710599;28.367135225132454;65.0;30.992747362638625;Clear;7;Kemarau;1.8438637896336094;2.6256121375061703;3.722121423811644;804.6943608809505;4225.0;1;0;1;0;0;0;1;1;0;0;0;1
14;202.1160390250859;Dedak atau Bekatul;4;28272.381702987655;4889.630286670741;29.252472419159904;68.6978459762266;30.3476121667598;Clear;4;Kemarau;2.009581844675264;1.0951397475998945;6.909366023116156;855.7071426337109;4719.394041773354;2;0;1;0;0;0;1;1;0;2;0;1
74;110.17295870931699;Dedak atau Bekatul;4;18847.310592003036;4432.068432945755;30.9012633028006;72.43287572041953;34.164650194338876;Clouds;6;Kemarau;2.2382673644157167;3.263386891538275;3.5653221562411637;954.8880737090111;5246.521485129741;2;0;0;1;0;0;0;1;0;2;1;1
26;302.5082383261642;Ampas atau Limbah Organik Basah;5;33292.87865026815;7389.644452778525;27.13441024792163;73.33887814146276;28.193432809910497;Clouds;5;Kemarau;1.9900072066127825;1.0590225619888685;11.148509791154755;736.2762195025143;5378.591047048324;1;0;1;1;1;0;0;1;0;0;1;1
8;113.69445731363028;Ampas atau Limbah Organik Basah;5;24539.718359589122;4319.038524324691;25.851432228992785;85.48980425725446;28.67060942670848;Rain;3;Hujan;2.2100338810262725;2.819177197715696;4.397994521406832;668.2965482902068;7308.506631943683;0;2;0;0;0;1;0;0;1;0;2;0
51;256.12122403270837;Dedak atau Bekatul;4;26599.04568476801;4638.787079218784;30.54695808552041;83.89035634230147;32.0975078144159;Rain;2;Hujan;2.5625951989676543;1.55054972889549;8.384508313910072;933.1166482785407;7037.591887238321;2;1;0;0;0;1;0;0;1;2;2;0
95;106.78235687290073;Dedak atau Bekatul;5;23048.68528353135;4573.113077979605;31.750176459034208;80.50992031011018;34.16523508501774;Clear;9;Kemarau;2.55620417654878;2.4150586259835336;3.363205146613188;1008.07370517981;6481.847268340291;2;1;0;0;0;0;1;1;0;2;0;1
75;257.11782886109165;Campuran Media (Kombinasi Kering & Basah);6;25025.704730509548;5130.340298636051;29.708987078849283;67.66884923908955;32.86616012361211;Clouds;6;Kemarau;2.0103729676847117;3.1571730447628283;8.654547130088508;882.6239132512337;4579.073157342631;2;0;1;0;0;0;0;1;0;1;1;1
15;77.29098157519978;Dedak atau Bekatul;4;19139.720046157985;4145.82312366906;30.28256117516743;67.3792223380742;32.20588143045864;Clear;8;Kemarau;2.0404154223879396;1.923320255291209;2.5523264405581587;917.0335113277578;4539.959602883638;2;0;0;0;0;0;1;1;0;2;0;1
65;123.74842563546203;Ampas atau Limbah Organik Basah;5;20515.973961116226;5036.2308274389325;25.022404643917284;84.37274818976265;26.14116142650333;Clouds;12;Hujan;2.11120904612358;1.118756782586047;4.9455049343366815;626.1207341639332;7118.760637093096;0;1;0;0;0;0;0;0;1;0;1;0
23;205.375034927491;Dedak atau Bekatul;4;28568.65957451212;4399.967257053294;31.128536392684257;72.90299174985589;34.27381577672387;Rain;6;Kemarau;2.2693634318209495;3.1452793840396147;6.59764507835189;968.9857779506682;5314.8462060795555;2;0;0;1;0;1;0;1;0;2;2;1
93;268.20611250490583;Ampas atau Limbah Organik Basah;4;33637.200879280776;6516.622497303518;30.355878355106032;79.19383288217304;32.18759379827859;Clear;8;Kemarau;2.403998357445841;1.831715443172559;8.83539291360324;921.479350709995;6271.663166569552;2;1;0;1;0;0;1;1;0;0;0;1
70;132.79780137028882;Kotoran Ternak (Fermentasi);8;23412.06493219179;3619.3706138113566;24.0;80.31198077787039;26.866571456508314;Thunderstorm;2;Hujan;1.9274875386688892;2.8665714565083142;5.533241723762035;576.0;6450.014256465023;0;1;0;0;0;1;0;0;1;3;3;0
66;83.63366970565734;Campuran Media (Kombinasi Kering & Basah);6;25462.525094228007;5988.330094324916;30.66880155205297;65.0;33.25310094057237;Clouds;8;Kemarau;1.993472100883443;2.5842993885193977;2.7269950396890845;940.5753886392066;4225.0;2;0;0;0;0;0;0;1;0;1;1;1
55;296.864028902914;Kotoran Ternak (Fermentasi);8;25399.7451626506;4948.544407180523;27.930104600255355;89.22369511965113;29.321353162972997;Rain;2;Hujan;2.492027137513149;1.3912485627176423;10.628819087924214;780.0907429812054;7960.867770804456;1;2;1;0;0;1;0;0;1;3;2;0
13;212.26533294893625;Campuran Media (Kombinasi Kering & Basah);7;28325.495529081636;6601.850067804041;33.0;74.00542802863981;34.266901197718575;Clear;5;Kemarau;2.442179124945114;1.2669011977185747;6.432282816634432;1089.0;5476.803377702187;2;0;0;1;0;0;1;1;0;1;0;1
72;126.25079670448007;Ampas atau Limbah Organik Basah;5;21889.42015650252;5271.380446647576;25.87306990830297;70.34293735768063;27.506522627158816;Clouds;4;Kemarau;1.8199877358106473;1.633452718855846;4.879621828871754;669.4157464799326;4948.128836106581;0;0;0;1;0;0;0;1;0;0;1;1
